date,open,high,low,close,volume
2022-08-10,101.92,103.88,100.55,103.19,73880698
2022-08-11,104.27,104.61,102.61,103.1,75321498
2022-08-12,103.34,106.81,102.8,106.56,95942333
2022-08-16,107.59,107.59,105.05,106.91,69207437
2022-08-17,107.4,107.4,106.17,106.42,54008422
2022-08-18,106.42,106.91,105.34,106.47,49396425
2022-08-19,106.47,106.81,103.54,104.02,57134813
2022-08-22,103.49,103.58,98.8,99.14,74037526
2022-08-23,98.31,102.27,97.62,101.63,70531639
2022-08-24,101.58,102.17,99.82,100.6,55686404
2022-08-25,101.09,101.92,99.82,100.31,42186335
2022-08-26,101.29,103.19,101.14,101.39,71257092
2022-08-29,98.16,99.72,97.38,98.94,59895805
2022-08-30,100.55,102.51,100.12,102.31,67401780
2022-09-01,101.04,101.78,99.97,100.46,52454732
2022-09-02,101.04,101.04,99.09,99.58,45601352
2022-09-05,100.12,101.34,99.87,100.95,40352735
2022-09-06,101.43,102.8,100.12,102.61,59505849
2022-09-07,101.58,102.9,101.14,101.63,43945660
2022-09-08,102.41,102.41,99.43,99.92,71228405
2022-09-09,101.04,101.39,99.58,99.77,63647166
2022-09-12,100.85,101.97,100.55,101.78,40838533
2022-09-13,102.02,102.7,101.58,101.78,44179394
2022-09-14,100.36,104.37,99.87,103.14,86379872
2022-09-15,102.66,103.0,100.55,101.04,62926791
2022-09-16,100.26,101.53,99.09,99.77,107967267
2022-09-19,100.26,100.26,97.13,97.23,51146568
2022-09-20,98.31,100.41,98.11,99.87,52140254
2022-09-21,99.87,101.24,98.41,98.55,46142823
2022-09-22,98.55,99.38,97.62,97.72,61380323
2022-09-23,100.26,101.92,97.87,98.41,109765520
2022-09-26,98.5,98.55,92.74,94.06,101291962
2022-09-27,95.52,95.52,90.78,91.91,104949032
2022-09-28,90.83,92.1,89.32,89.51,71724106
2022-09-29,91.27,92.49,90.69,91.12,60884592
2022-09-30,91.12,94.59,90.0,93.52,66436616
2022-10-03,93.81,93.86,92.25,92.59,37282313
2022-10-04,94.5,95.67,94.2,95.33,40186702
2022-10-06,96.16,97.92,95.91,97.67,48169310
2022-10-07,97.43,97.62,96.06,97.43,36080875
2022-10-10,96.16,97.62,95.33,97.33,36641275
2022-10-11,97.67,97.77,94.01,94.55,41083734
2022-10-12,94.55,95.38,93.23,94.74,41357469
2022-10-13,95.28,95.96,93.03,94.3,34668093
2022-10-14,96.01,96.94,94.11,94.3,32456805
2022-10-17,93.96,94.59,92.35,93.76,37568783
2022-10-18,94.5,95.18,94.01,94.84,30722156
2022-10-19,94.79,95.42,93.91,94.25,38764542
2022-10-20,93.71,95.38,93.03,95.08,38091315
2022-10-21,95.03,95.62,93.57,94.4,30973997
2022-10-24,96.16,96.26,95.18,95.38,7480281
2022-10-25,95.33,96.65,94.89,95.38,37163180
2022-10-27,96.4,98.75,96.21,98.31,74349009
2022-10-28,98.21,98.7,94.98,95.77,51006232
2022-10-31,96.06,96.3,94.5,95.72,38715841
2022-11-01,92.79,95.62,92.79,95.38,69031178
2022-11-02,95.18,97.13,94.98,95.42,42336049
2022-11-03,94.94,96.6,94.2,96.16,39110676
2022-11-04,96.65,99.09,96.35,98.84,70299020
2022-11-07,99.97,101.48,98.7,100.75,74426059
2022-11-09,101.29,101.58,99.63,100.16,38295904
2022-11-10,99.28,100.07,98.55,98.8,27864285
2022-11-11,100.31,102.22,100.31,101.58,77933417
2022-11-14,102.51,103.98,102.27,102.7,55474425
2022-11-15,103.0,103.34,101.24,102.56,35007427
2022-11-16,102.46,102.8,99.28,100.6,40404167
2022-11-17,99.97,100.85,98.6,99.92,32894825
2022-11-18,99.92,100.36,98.8,99.58,28992538
2022-11-21,101.73,101.73,97.97,98.36,58404309
2022-11-22,98.5,99.48,97.67,99.28,27846186
2022-11-23,99.77,100.07,99.04,99.53,22809651
2022-11-24,99.92,100.02,98.7,99.58,23737867
2022-11-25,99.68,100.55,99.19,100.26,27361785
2022-11-28,100.07,100.46,98.6,98.99,33516118
2022-11-29,99.09,101.68,99.04,100.16,40661568
2022-11-30,100.16,101.97,99.97,101.68,61142050
2022-12-01,102.7,105.25,102.02,104.71,91702642
2022-12-02,104.76,106.42,104.12,105.93,70541914
2022-12-05,107.2,109.94,106.56,109.69,96441799
2022-12-06,109.2,109.2,106.17,106.86,50581245
2022-12-07,107.3,107.4,104.81,105.15,39494279
2022-12-08,105.69,106.91,104.76,105.78,32416724
2022-12-09,106.71,107.64,103.68,104.41,35665257
2022-12-12,104.17,106.03,102.7,105.64,37082389
2022-12-13,106.47,106.76,104.76,105.15,32264080
2022-12-14,105.54,107.1,105.05,106.96,38606984
2022-12-15,106.56,107.35,104.66,104.9,34361613
2022-12-16,104.32,106.03,103.44,105.0,34736665
2022-12-19,105.0,106.03,104.76,105.73,17297590
2022-12-20,105.1,105.44,103.0,104.9,34836506
2022-12-21,105.73,105.93,102.7,103.39,32303565
2022-12-22,103.98,104.56,100.41,101.68,39639329
2022-12-23,100.07,100.8,96.11,96.4,46756489
2022-12-26,96.94,99.63,95.82,99.09,33995681
2022-12-27,100.7,105.49,99.92,105.1,76033410
2022-12-28,105.0,106.22,103.68,103.98,50660601
2022-12-29,103.0,105.93,102.85,105.69,51751642
2022-12-30,106.81,108.62,106.03,106.56,56048485
2023-01-02,108.27,113.45,107.64,113.01,143444095
